id,team_id,treatment,region,organization,job_family,performance_rating,gender,age,tenure_months,num_direct_reports,tot_span_of_control,baseline_manager_efficacy,baseline_workload,baseline_stay_intention,propensity_score,exit_date,manager_efficacy_index,workload_index_mgr,stay_intention_index_mgr
5571,881,0,Latin America,HR,Data Science,Below,Male,33,13,10,11,2.1,3.94,4.53,0.0,,2.0,2.9,4.9
5572,31,0,North America,R&D,Data Science,Meets,Female,37,20,12,20,2.56,3.04,2.43,0.0977,2026-10-19,2.5,2.0,2.4
5573,614,0,North America,Digital,Medical Affairs,Exceeds,Male,38,4,12,25,3.64,3.48,3.17,0.1452,,4.5,3.0,1.9
5574,779,0,Asia Pacific,HR,Legal & Compliance,Meets,Male,50,26,6,13,3.55,2.93,3.01,0.0383,2026-02-21,,,
5575,724,0,Asia Pacific,HR,Pharmacovigilance,Exceeds,Female,37,10,5,20,2.59,2.79,4.08,0.0677,,3.5,2.5,3.3
5576,788,0,Asia Pacific,HR,Pharmacovigilance,Meets,Male,39,11,9,20,2.76,2.33,2.61,0.0383,,4.4,2.0,4.0
5577,363,0,Europe,Manufacturing,Sales,Exceeds,Male,34,17,9,18,2.71,3.59,1.61,0.0616,,3.4,5.0,2.6
5578,413,0,Latin America,Manufacturing,IT & Digital,Meets,Female,51,4,8,17,3.03,3.29,3.1,0.0348,,3.4,4.8,3.7
5579,876,0,Latin America,HR,Pharmacovigilance,Below,Male,47,6,10,44,4.05,2.07,4.05,0.0,,3.2,3.0,3.0
5580,1019,0,Latin America,Finance,Marketing,Meets,Female,26,11,5,8,4.65,3.82,3.89,0.0331,,4.4,5.0,2.5
5581,637,0,Latin America,Digital,Quality Assurance,Meets,Female,43,16,6,15,3.51,1.55,1.79,0.0853,,4.8,1.9,1.7
5582,96,0,Asia Pacific,R&D,Human Resources,Meets,Male,41,10,11,23,4.59,4.02,2.05,0.0977,2026-11-20,4.4,4.1,1.7
5583,1043,0,North America,Finance,Quality Assurance,Meets,Female,33,2,10,25,3.0,2.31,2.88,0.0331,2026-11-28,3.5,3.5,2.2
5584,346,0,Asia Pacific,Commercial,IT & Digital,Far Below,Female,32,13,11,26,3.6,3.23,3.47,0.0,2026-04-20,,,
5585,495,0,Latin America,Manufacturing,Market Access,Meets,Female,26,9,9,23,3.11,2.96,1.0,0.0348,,2.7,3.2,1.6
5586,566,0,Asia Pacific,Digital,Communications,Exceeds,Male,42,5,11,18,3.88,2.04,2.9,0.1452,,3.4,2.6,3.6
5587,608,1,Latin America,Digital,Supply Chain,Far Exceeds,Male,30,7,5,16,4.02,2.66,3.22,0.2363,,4.8,2.7,4.0
5588,188,0,Middle East & Africa,Commercial,Medical Affairs,Meets,Female,40,39,12,22,2.82,4.3,2.15,0.0422,2026-02-22,,,
5589,248,0,North America,Commercial,Medical Affairs,Far Below,Male,31,12,8,15,4.23,3.77,2.99,0.0,,5.0,4.8,4.8
5590,673,0,Middle East & Africa,Digital,Marketing,Below,Female,31,17,12,15,2.86,4.18,4.25,0.0,,3.3,3.4,3.2
5591,287,0,Europe,Commercial,Legal & Compliance,Exceeds,Female,38,20,6,20,2.35,2.25,3.23,0.0743,,3.8,3.0,3.1
5592,531,1,Asia Pacific,Digital,Pharmacovigilance,Exceeds,Male,46,8,10,12,4.22,2.33,2.07,0.1452,,4.5,2.9,3.6
5593,922,0,Europe,Finance,Supply Chain,Exceeds,Female,33,4,6,15,3.58,2.74,3.33,0.0588,2026-04-09,,,
5594,233,0,Asia Pacific,Commercial,Sales,Meets,Female,38,15,5,8,3.44,2.95,1.76,0.0422,,4.0,3.8,2.9
5595,1040,0,Middle East & Africa,Finance,Sales,Exceeds,Male,39,6,12,19,3.57,2.19,3.88,0.0588,,3.8,3.6,2.6
5596,975,0,Latin America,Finance,Quality Assurance,Exceeds,Female,38,38,12,15,3.02,3.02,3.21,0.0588,2026-03-26,,,
5597,286,0,Latin America,Commercial,Marketing,Meets,Male,40,13,11,16,3.82,3.33,5.0,0.0422,,4.4,3.3,4.9
5598,691,0,Asia Pacific,Digital,Clinical Operations,Meets,Female,38,10,7,21,2.23,4.07,3.58,0.0853,,3.1,3.3,3.8
5599,733,0,Latin America,HR,Clinical Operations,Below,Female,28,20,8,15,4.94,3.09,3.86,0.0,,3.2,3.1,1.7
5600,690,0,Middle East & Africa,Digital,Pharmacovigilance,Meets,Female,46,5,6,9,2.55,3.37,2.53,0.0853,,3.0,4.5,2.8
5601,35,0,Latin America,R&D,Quality Assurance,Far Exceeds,Male,40,16,10,44,2.35,2.25,2.33,0.2644,,2.0,1.3,1.1
5602,238,0,Middle East & Africa,Commercial,Marketing,Below,Male,37,9,10,23,3.85,1.49,2.34,0.0,2026-06-15,,,
5603,396,0,Europe,Manufacturing,Finance & Accounting,Meets,Female,32,16,10,21,2.5,4.09,2.19,0.0348,,2.1,3.4,2.3
5604,229,0,Middle East & Africa,Commercial,Clinical Operations,Meets,Male,36,4,5,22,4.07,3.1,4.83,0.0422,2026-10-08,4.1,2.7,3.5
5605,115,0,North America,R&D,Legal & Compliance,Exceeds,Female,43,20,9,16,3.91,3.9,1.69,0.1648,,4.1,2.8,3.5
5606,1013,1,North America,Finance,Regulatory Affairs,Meets,Female,30,8,8,13,2.34,2.63,2.88,0.0331,2026-12-12,2.9,1.7,2.6
5607,516,0,North America,Manufacturing,Market Access,Exceeds,Male,33,15,12,33,3.21,1.9,1.83,0.0616,,4.5,3.3,2.3
5608,465,0,Asia Pacific,Manufacturing,Data Science,Meets,Male,37,2,5,22,4.61,1.67,2.94,0.0348,,5.0,3.2,4.0
5609,669,0,Asia Pacific,Digital,Market Access,Meets,Female,28,4,10,19,2.89,2.17,2.52,0.0853,2026-09-20,3.8,2.7,2.8
5610,822,0,Asia Pacific,HR,IT & Digital,Far Below,Female,32,22,7,12,2.67,2.1,2.31,0.0,,2.7,1.5,2.8
5611,655,0,Middle East & Africa,Digital,Data Science,Meets,Male,36,12,6,14,3.2,3.49,3.37,0.0853,,4.1,4.1,3.0
5612,365,0,Asia Pacific,Manufacturing,Regulatory Affairs,Meets,Female,25,7,5,17,3.74,2.9,3.83,0.0348,,4.3,4.0,1.7
5613,381,0,Europe,Manufacturing,IT & Digital,Meets,Non-Binary/Other,37,18,5,11,2.9,3.91,3.79,0.0348,,2.0,4.9,5.0
5614,854,0,North America,HR,Regulatory Affairs,Below,Male,30,12,10,16,2.66,2.74,2.83,0.0,,2.7,3.4,1.1
5615,186,1,Middle East & Africa,Commercial,Marketing,Exceeds,Male,45,22,6,7,3.89,4.3,1.83,0.0743,,4.9,4.3,2.5
5616,807,0,North America,HR,Supply Chain,Meets,Female,35,4,7,10,4.95,3.6,1.85,0.0383,,5.0,1.9,3.2
5617,996,0,Asia Pacific,Finance,Medical Affairs,Exceeds,Male,42,19,7,25,3.3,2.95,1.92,0.0588,2026-01-28,,,
5618,673,0,Middle East & Africa,Digital,Clinical Operations,Meets,Female,40,5,8,20,2.79,2.36,2.9,0.0853,2026-02-10,,,
5619,220,0,Latin America,Commercial,Marketing,Below,Female,33,4,7,11,3.08,4.46,3.07,0.0,,3.9,2.0,4.0
5620,560,0,Europe,Digital,Supply Chain,Meets,Male,40,18,5,15,2.01,2.6,3.05,0.0853,2026-11-22,3.3,2.9,3.3
5621,867,0,Asia Pacific,HR,Medical Affairs,Exceeds,Female,48,12,5,11,3.26,3.63,2.83,0.0677,2026-01-02,,,
5622,302,0,Asia Pacific,Commercial,Marketing,Meets,Male,38,6,5,12,3.76,3.78,2.84,0.0422,2026-11-02,3.2,3.0,3.9
5623,774,0,Europe,HR,Pharmacovigilance,Meets,Male,36,15,8,16,2.77,4.24,2.0,0.0383,,4.4,5.0,1.0
5624,981,1,Europe,Finance,Medical Affairs,Far Exceeds,Male,40,10,9,10,1.93,2.14,1.0,0.1022,,3.6,1.7,1.2
5625,143,0,Latin America,R&D,IT & Digital,Meets,Female,41,18,6,12,4.07,5.0,2.58,0.0977,,4.4,3.5,3.0
5626,508,0,Asia Pacific,Manufacturing,Communications,Meets,Male,36,3,6,36,2.01,4.74,4.02,0.0348,,2.4,3.8,3.3
5627,207,0,Asia Pacific,Commercial,Legal & Compliance,Meets,Male,25,19,9,29,3.12,3.52,3.08,0.0422,2026-01-05,,,
5628,368,0,North America,Manufacturing,Market Access,Meets,Non-Binary/Other,33,20,7,10,4.62,1.68,1.44,0.0348,,3.4,1.1,1.4
5629,41,0,Middle East & Africa,R&D,Medical Affairs,Meets,Non-Binary/Other,30,16,7,16,3.62,3.79,2.94,0.0977,,4.0,4.0,1.8
5630,293,0,Middle East & Africa,Commercial,Market Access,Meets,Male,38,7,11,19,1.65,3.81,1.35,0.0422,2026-02-08,,,
5631,409,0,North America,Manufacturing,IT & Digital,Meets,Male,45,12,5,15,2.28,1.76,2.98,0.0348,,2.2,4.1,2.3
5632,492,0,Middle East & Africa,Manufacturing,Sales,Below,Female,41,5,5,14,2.61,2.85,2.86,0.0,,2.7,1.5,3.0
5633,345,0,Europe,Commercial,Data Science,Meets,Female,35,17,8,26,2.32,4.12,1.53,0.0422,,2.9,3.1,2.5
5634,522,0,Middle East & Africa,Manufacturing,Market Access,Meets,Female,40,7,5,8,2.11,1.0,2.44,0.0348,,3.7,1.6,2.0
5635,450,0,Middle East & Africa,Manufacturing,Regulatory Affairs,Meets,Male,38,3,6,15,2.41,3.35,1.87,0.0348,,3.0,4.5,3.5
5636,343,0,North America,Commercial,Communications,Exceeds,Male,41,11,5,8,3.83,3.28,3.7,0.0743,,3.8,4.3,2.0
5637,393,0,Latin America,Manufacturing,Pharmacovigilance,Below,Female,41,6,12,16,4.04,1.94,4.51,0.0,,3.6,2.2,4.3
5638,482,0,Middle East & Africa,Manufacturing,Finance & Accounting,Meets,Female,46,18,9,18,1.89,3.54,1.07,0.0348,,2.7,2.5,1.0
5639,695,0,Middle East & Africa,Digital,Clinical Operations,Meets,Female,37,23,5,20,5.0,3.04,2.6,0.0853,,4.0,3.2,1.5
5640,998,0,Latin America,Finance,Sales,Meets,Female,27,2,12,16,4.07,2.99,1.7,0.0331,,3.7,3.4,2.4
5641,553,0,North America,Digital,Sales,Meets,Female,30,11,12,18,4.81,3.36,1.99,0.0853,,5.0,3.8,3.8
5642,170,0,Latin America,R&D,Quality Assurance,Meets,Male,38,9,9,19,2.35,2.9,3.7,0.0977,,3.7,2.7,2.3
5643,532,0,North America,Digital,Marketing,Meets,Female,36,36,11,25,2.24,2.83,2.77,0.0853,,2.5,2.6,2.5
5644,631,1,Europe,Digital,Marketing,Meets,Male,42,8,9,11,4.03,2.62,3.1,0.0853,2026-12-05,3.8,3.4,2.9
5645,64,0,North America,R&D,Marketing,Meets,Male,44,9,8,15,3.7,3.18,3.16,0.0977,,5.0,4.2,3.6
5646,391,0,Europe,Manufacturing,Medical Affairs,Meets,Female,38,15,12,32,3.61,2.29,2.46,0.0348,2026-12-02,2.6,4.0,1.7
5647,411,0,Europe,Manufacturing,Communications,Meets,Female,31,4,5,9,3.03,4.98,1.0,0.0348,2026-02-19,,,
5648,605,0,North America,Digital,Clinical Operations,Exceeds,Male,41,1,11,33,3.11,2.1,3.29,0.1452,2026-03-18,,,
5649,51,0,Asia Pacific,R&D,Data Science,Below,Male,40,8,10,28,4.03,3.51,1.0,0.0,,3.5,1.8,1.5
5650,418,0,North America,Manufacturing,Finance & Accounting,Far Exceeds,Male,42,10,7,17,2.75,2.03,1.0,0.1069,,2.6,2.4,2.9
5651,783,0,Middle East & Africa,HR,Finance & Accounting,Below,Male,34,2,11,15,2.01,5.0,1.0,0.0,,2.1,3.7,2.9
5652,297,0,Middle East & Africa,Commercial,Communications,Meets,Female,56,9,7,11,3.57,2.31,1.38,0.0422,,4.9,3.0,1.0
5653,261,0,Asia Pacific,Commercial,Market Access,Meets,Female,28,10,11,21,4.46,4.75,2.08,0.0422,2026-02-06,,,
5654,929,0,Europe,Finance,IT & Digital,Below,Female,39,22,11,25,2.03,2.45,2.93,0.0,,2.2,2.0,3.9
5655,186,0,Asia Pacific,Commercial,Human Resources,Exceeds,Male,42,7,9,12,3.27,3.78,2.8,0.0743,,3.5,2.8,2.7
5656,570,0,Middle East & Africa,Digital,Marketing,Meets,Male,43,2,6,15,1.46,3.02,2.39,0.0853,,1.4,3.8,2.8
5657,312,0,Asia Pacific,Commercial,Sales,Below,Male,38,19,7,13,4.28,3.32,1.92,0.0,,4.1,1.7,3.9
5658,201,0,North America,Commercial,Market Access,Meets,Male,42,6,10,16,2.54,3.39,1.05,0.0422,,3.1,3.4,1.8
5659,871,1,Asia Pacific,HR,Clinical Operations,Meets,Female,43,7,12,26,3.31,3.7,2.38,0.0383,,3.0,4.2,3.9
5660,495,0,Europe,Manufacturing,Sales,Far Exceeds,Female,39,6,9,16,3.35,3.57,2.95,0.1069,,2.7,2.4,3.1
5661,854,0,North America,HR,Regulatory Affairs,Meets,Non-Binary/Other,39,13,11,15,3.38,2.87,3.44,0.0383,,4.2,3.4,4.4
5662,599,0,Latin America,Digital,Clinical Operations,Meets,Female,42,5,7,27,3.75,3.1,3.64,0.0853,2026-08-03,3.6,4.3,4.0
5663,286,0,Middle East & Africa,Commercial,Medical Affairs,Below,Female,38,18,6,12,4.62,3.12,4.32,0.0,,4.8,2.5,2.3
5664,382,0,Middle East & Africa,Manufacturing,Marketing,Meets,Male,46,19,9,18,3.02,3.02,2.75,0.0348,,4.0,3.1,3.7
5665,966,0,Asia Pacific,Finance,Supply Chain,Meets,Male,44,11,5,13,3.11,2.88,4.16,0.0331,,1.9,2.6,4.5
5666,969,0,North America,Finance,Pharmacovigilance,Far Exceeds,Female,36,16,12,19,2.34,3.46,2.15,0.1022,,2.8,3.4,3.0
5667,239,0,Latin America,Commercial,Sales,Meets,Female,34,10,5,9,1.78,2.69,1.0,0.0422,,3.4,1.9,2.2
5668,300,0,North America,Commercial,Quality Assurance,Exceeds,Female,43,38,9,15,2.8,3.94,3.6,0.0743,,4.0,2.7,3.7
5669,997,0,Middle East & Africa,Finance,Quality Assurance,Far Exceeds,Male,39,15,11,17,3.67,4.27,2.82,0.1022,,3.7,4.6,2.1
5670,1043,0,North America,Finance,Human Resources,Meets,Non-Binary/Other,34,10,10,17,3.1,2.73,2.58,0.0331,,2.0,2.4,2.4
5671,655,0,Latin America,Digital,Pharmacovigilance,Below,Male,35,11,6,8,4.41,3.53,2.77,0.0,,5.0,3.3,3.7
5672,292,0,Asia Pacific,Commercial,Data Science,Below,Male,42,25,6,17,3.28,2.69,1.54,0.0,2026-02-27,,,
5673,1031,0,Europe,Finance,Data Science,Meets,Female,35,17,9,10,4.51,2.38,1.52,0.0331,,4.3,4.5,1.9
5674,166,0,North America,R&D,Pharmacovigilance,Meets,Male,47,13,9,12,3.41,2.45,2.56,0.0977,,4.0,1.3,3.3
5675,910,0,Europe,Finance,Supply Chain,Below,Female,32,17,8,17,2.83,2.3,3.28,0.0,,3.6,3.2,3.2
5676,443,1,Middle East & Africa,Manufacturing,Communications,Meets,Male,35,15,10,13,2.19,1.56,2.47,0.0348,2026-02-16,,,
5677,405,0,Asia Pacific,Manufacturing,Medical Affairs,Meets,Female,32,16,7,17,1.31,5.0,1.0,0.0348,,1.5,3.8,1.5
5678,117,0,Asia Pacific,R&D,Communications,Far Below,Male,31,16,7,7,2.72,2.95,1.0,0.0,,3.1,3.3,1.5
5679,690,0,North America,Digital,Clinical Operations,Meets,Male,33,11,12,26,3.89,3.29,2.06,0.0853,2026-02-22,,,
5680,186,0,Asia Pacific,Commercial,Supply Chain,Below,Female,35,17,7,11,2.93,2.47,2.93,0.0,,3.1,3.0,4.4
5681,278,0,North America,Commercial,Market Access,Meets,Male,35,5,8,18,2.48,2.7,2.57,0.0422,,2.7,2.5,3.8
5682,1000,0,North America,Finance,Marketing,Below,Male,25,12,10,14,3.21,1.83,2.26,0.0,,2.8,1.2,2.8
5683,442,0,Europe,Manufacturing,Data Science,Exceeds,Female,31,11,6,24,3.23,3.76,1.42,0.0616,,4.2,3.3,3.4
5684,575,0,Asia Pacific,Digital,Legal & Compliance,Below,Female,39,8,11,27,2.89,2.53,3.08,0.0,,4.2,3.0,2.0
5685,541,0,North America,Digital,Sales,Exceeds,Male,34,6,12,21,3.76,4.82,4.5,0.1452,2026-01-29,,,
5686,684,0,Europe,Digital,Data Science,Meets,Male,44,6,12,28,3.12,2.56,4.83,0.0853,,3.5,2.5,5.0
5687,914,0,Latin America,Finance,Quality Assurance,Meets,Female,37,2,9,18,4.61,3.4,2.16,0.0331,,4.0,3.5,2.3
5688,214,0,Europe,Commercial,Sales,Meets,Female,42,21,6,10,2.87,2.02,1.54,0.0422,,2.2,2.6,2.4
5689,619,0,Europe,Digital,Market Access,Meets,Non-Binary/Other,36,22,9,25,2.7,3.03,2.09,0.0853,,2.7,3.8,2.9
5690,953,0,North America,Finance,Market Access,Below,Male,43,4,9,21,3.04,1.33,1.17,0.0,2026-01-17,,,
5691,1051,1,Middle East & Africa,Finance,Marketing,Meets,Female,25,8,5,8,3.99,1.95,2.25,0.0331,,3.9,3.8,3.5
5692,143,0,Middle East & Africa,R&D,Regulatory Affairs,Exceeds,Male,39,6,7,11,3.74,4.26,2.67,0.1648,,3.8,3.2,3.3
5693,768,0,Middle East & Africa,HR,Quality Assurance,Far Exceeds,Male,47,3,7,10,2.84,4.41,1.98,0.1168,,3.2,3.7,2.0
5694,537,0,Europe,Digital,Pharmacovigilance,Meets,Male,29,20,6,7,2.44,3.13,1.35,0.0853,2026-03-03,,,
5695,711,0,North America,HR,Data Science,Meets,Male,43,40,5,7,2.17,3.07,2.61,0.0383,2026-04-05,,,
5696,339,0,Asia Pacific,Commercial,Finance & Accounting,Meets,Female,40,14,12,35,2.3,3.87,3.94,0.0422,,1.7,3.0,4.1
5697,1052,0,Europe,Finance,Communications,Meets,Male,29,15,10,30,4.62,3.27,3.0,0.0331,,4.5,3.9,2.9
5698,668,0,Europe,Digital,Marketing,Exceeds,Female,40,9,5,13,2.63,2.3,2.38,0.1452,,3.4,1.4,3.2
5699,453,0,North America,Manufacturing,Marketing,Meets,Female,40,14,11,26,2.62,3.75,3.59,0.0348,,1.0,5.0,3.5
5700,204,0,Latin America,Commercial,Regulatory Affairs,Exceeds,Male,37,6,6,18,3.91,3.59,2.73,0.0743,,4.0,3.8,3.4
5701,99,0,Europe,R&D,Market Access,Meets,Female,45,20,7,26,3.3,4.36,1.3,0.0977,,4.5,3.9,1.6
5702,51,0,Latin America,R&D,Quality Assurance,Meets,Non-Binary/Other,44,8,8,14,4.18,4.1,3.68,0.0977,2026-09-06,3.6,2.6,3.7
5703,861,0,Latin America,HR,Sales,Far Exceeds,Female,43,15,5,11,4.4,1.29,2.6,0.1168,,4.1,5.0,2.2
5704,984,0,Middle East & Africa,Finance,Human Resources,Exceeds,Male,46,7,11,22,4.26,2.13,1.32,0.0588,,3.8,3.3,3.0
5705,751,0,North America,HR,Human Resources,Meets,Male,33,10,10,18,2.88,5.0,2.85,0.0383,2026-07-14,4.0,5.0,3.3
5706,388,0,Latin America,Manufacturing,Quality Assurance,Meets,Male,35,8,10,28,1.12,2.66,1.0,0.0348,2026-02-09,,,
5707,487,0,North America,Manufacturing,Legal & Compliance,Meets,Female,34,19,10,20,1.93,2.98,2.08,0.0348,,2.6,2.8,3.9
5708,82,0,Middle East & Africa,R&D,Finance & Accounting,Below,Male,35,17,7,17,3.36,2.94,3.32,0.0,2026-10-17,2.3,4.0,2.9
5709,684,1,North America,Digital,Legal & Compliance,Meets,Female,35,9,6,8,4.23,2.7,1.36,0.0853,,4.2,1.0,2.9
5710,57,0,Europe,R&D,Quality Assurance,Meets,Male,37,10,7,18,2.5,4.93,2.0,0.0977,2026-01-04,,,
5711,139,1,Latin America,R&D,Communications,Meets,Male,36,16,8,19,3.65,3.17,3.01,0.0977,,3.0,2.1,2.7
5712,425,0,North America,Manufacturing,IT & Digital,Meets,Male,31,30,7,9,2.95,2.08,2.57,0.0348,2026-01-30,,,
5713,735,0,Asia Pacific,HR,Data Science,Meets,Male,43,12,5,24,4.68,2.73,4.48,0.0383,,3.7,1.3,4.6
5714,399,0,North America,Manufacturing,Sales,Meets,Male,33,5,5,12,2.82,3.97,4.37,0.0348,,3.4,3.9,2.4
5715,934,0,Latin America,Finance,Supply Chain,Exceeds,Male,47,13,10,26,3.99,2.27,2.91,0.0588,,2.7,4.0,3.0
5716,496,0,Middle East & Africa,Manufacturing,Sales,Far Below,Female,43,6,7,19,3.18,3.67,4.65,0.0,,1.5,4.1,3.6
5717,377,0,Middle East & Africa,Manufacturing,Marketing,Exceeds,Female,31,10,10,21,3.55,2.46,1.28,0.0616,,3.7,4.6,1.5
5718,23,1,Latin America,R&D,Regulatory Affairs,Meets,Male,38,28,7,26,2.87,2.87,1.66,0.0977,,3.7,2.9,2.5
5719,646,0,Europe,Digital,Quality Assurance,Meets,Female,30,7,11,30,3.59,4.32,2.74,0.0853,,4.3,4.9,2.5
5720,127,0,Europe,R&D,Sales,Exceeds,Female,46,2,7,15,1.57,3.79,3.9,0.1648,2026-05-31,,,
5721,291,1,Middle East & Africa,Commercial,Marketing,Meets,Male,38,9,6,33,2.19,3.61,2.44,0.0422,,3.6,1.9,2.1
5722,502,0,Middle East & Africa,Manufacturing,Clinical Operations,Below,Male,38,23,12,19,2.47,2.12,2.25,0.0,,2.8,1.9,3.3
5723,494,0,Latin America,Manufacturing,Market Access,Meets,Male,39,4,7,12,3.83,4.07,1.0,0.0348,,3.1,1.6,1.1
5724,193,0,Europe,Commercial,Regulatory Affairs,Meets,Male,37,16,5,13,3.01,2.13,2.04,0.0422,,3.6,1.0,2.5
5725,478,0,Middle East & Africa,Manufacturing,Human Resources,Meets,Male,34,20,5,12,1.39,2.87,2.16,0.0348,,2.2,3.5,3.5
5726,360,0,Europe,Manufacturing,Medical Affairs,Below,Female,37,6,12,15,3.32,3.24,3.07,0.0,2026-08-05,2.6,2.7,1.3
5727,890,0,Middle East & Africa,Finance,Human Resources,Below,Female,46,5,10,13,2.01,4.34,1.99,0.0,,2.5,2.5,1.8
5728,478,0,North America,Manufacturing,Pharmacovigilance,Meets,Male,35,17,10,13,4.03,3.38,2.68,0.0348,,3.5,3.3,2.1
5729,215,0,Asia Pacific,Commercial,Marketing,Meets,Male,46,15,8,18,3.73,3.34,2.59,0.0422,,3.0,3.8,3.9
5730,160,0,North America,R&D,Quality Assurance,Meets,Male,35,12,7,8,2.06,2.37,1.0,0.0977,,3.0,4.7,2.6
5731,397,0,Middle East & Africa,Manufacturing,Regulatory Affairs,Meets,Female,39,13,7,20,3.64,4.15,2.3,0.0348,,4.2,4.1,3.7
5732,652,0,Asia Pacific,Digital,Market Access,Meets,Male,50,5,10,13,4.68,3.16,3.35,0.0853,,3.7,5.0,2.8
5733,352,0,Asia Pacific,Commercial,Communications,Below,Male,41,11,10,19,2.15,1.4,1.29,0.0,,3.5,2.6,1.9
5734,747,0,Middle East & Africa,HR,Sales,Meets,Male,40,17,10,22,3.38,5.0,2.72,0.0383,,4.1,3.6,2.0
5735,1014,0,Middle East & Africa,Finance,IT & Digital,Exceeds,Female,42,16,5,25,3.5,2.26,4.0,0.0588,,3.5,2.7,3.7
5736,300,0,Europe,Commercial,IT & Digital,Meets,Male,44,4,5,13,2.77,1.7,3.71,0.0422,,4.0,3.1,4.6
5737,14,0,Middle East & Africa,R&D,Finance & Accounting,Meets,Female,33,11,6,32,3.56,2.63,3.62,0.0977,,4.3,1.0,2.3
5738,225,0,Latin America,Commercial,Clinical Operations,Exceeds,Male,41,27,8,19,2.82,4.22,2.95,0.0743,,3.4,3.9,2.7
5739,837,0,Middle East & Africa,HR,Medical Affairs,Exceeds,Male,40,6,12,32,2.13,5.0,3.13,0.0677,,2.0,4.2,1.8
5740,1027,0,Latin America,Finance,Market Access,Meets,Male,25,9,5,11,3.79,3.23,1.88,0.0331,,4.6,3.9,1.5
5741,691,0,Middle East & Africa,Digital,Clinical Operations,Meets,Female,39,14,6,14,2.84,3.7,2.09,0.0853,,3.6,4.9,3.8
5742,823,0,Europe,HR,Human Resources,Meets,Male,32,3,7,20,2.23,2.62,2.87,0.0383,,3.7,2.3,2.4
5743,252,0,Latin America,Commercial,Human Resources,Meets,Female,39,9,7,22,3.67,4.4,2.97,0.0422,2026-11-25,4.4,3.4,3.0
5744,868,0,North America,HR,Pharmacovigilance,Meets,Male,44,21,6,21,3.5,2.48,3.22,0.0383,,4.0,3.0,1.4
5745,224,0,Latin America,Commercial,Regulatory Affairs,Below,Male,32,13,12,20,4.6,3.88,2.84,0.0,,4.7,3.5,3.0
5746,561,0,Europe,Digital,Supply Chain,Meets,Female,37,30,12,23,3.72,5.0,3.82,0.0853,,3.1,4.6,3.4
5747,545,0,Latin America,Digital,Data Science,Meets,Male,35,10,12,15,2.94,4.07,4.13,0.0853,,4.4,2.8,4.2
5748,29,0,Middle East & Africa,R&D,Legal & Compliance,Meets,Male,45,10,5,15,3.86,3.35,3.02,0.0977,,3.5,4.0,1.9
5749,565,0,Middle East & Africa,Digital,Regulatory Affairs,Meets,Male,35,7,6,11,2.44,2.48,3.1,0.0853,,2.4,2.4,2.2
5750,447,0,Europe,Manufacturing,Finance & Accounting,Far Exceeds,Male,39,19,12,21,4.54,2.74,2.69,0.1069,,3.8,3.7,2.9
5751,747,0,Asia Pacific,HR,Medical Affairs,Far Exceeds,Male,42,7,10,15,2.8,1.39,1.0,0.1168,,2.8,4.2,1.2
5752,849,0,Middle East & Africa,HR,Supply Chain,Meets,Male,43,11,12,15,1.88,3.4,1.5,0.0383,,3.6,3.6,2.1
5753,355,0,North America,Commercial,Supply Chain,Far Exceeds,Male,32,22,7,11,2.79,3.32,3.41,0.1275,,3.1,3.4,3.7
5754,552,0,Europe,Digital,Pharmacovigilance,Far Exceeds,Male,36,18,10,14,2.85,1.89,4.03,0.2363,,3.3,3.0,2.5
5755,164,0,Latin America,R&D,IT & Digital,Exceeds,Female,48,24,11,36,4.08,3.34,3.48,0.1648,2026-01-11,,,
5756,154,0,Latin America,R&D,Finance & Accounting,Below,Male,38,13,10,44,2.42,2.87,1.8,0.0,,1.6,2.1,2.8
5757,177,0,North America,R&D,Data Science,Meets,Female,44,8,11,17,2.89,1.85,1.78,0.0977,,3.9,2.9,2.1
5758,953,0,Middle East & Africa,Finance,Supply Chain,Meets,Male,50,13,12,21,3.33,2.48,3.49,0.0331,,1.7,3.4,3.1
5759,458,0,Europe,Manufacturing,Marketing,Below,Female,38,10,5,27,3.3,1.95,3.85,0.0,,3.8,1.7,3.8
5760,549,1,North America,Digital,Market Access,Exceeds,Female,43,35,10,13,4.65,2.81,3.17,0.1452,,4.4,3.4,3.4
5761,99,0,Middle East & Africa,R&D,Supply Chain,Below,Female,44,11,6,17,3.84,3.14,3.69,0.0,,2.7,3.2,4.1
5762,377,0,Europe,Manufacturing,Supply Chain,Meets,Female,30,26,7,8,2.61,2.2,4.23,0.0348,,4.4,2.6,3.6
5763,745,0,Latin America,HR,Market Access,Below,Male,40,14,10,23,3.85,1.48,3.46,0.0,2026-07-13,3.3,1.2,4.2
5764,262,0,Europe,Commercial,Sales,Meets,Male,47,23,8,12,3.0,3.71,2.99,0.0422,,3.9,3.5,2.8
5765,697,0,Asia Pacific,Digital,Pharmacovigilance,Meets,Female,29,7,7,18,4.79,2.07,3.22,0.0853,2026-09-08,3.9,5.0,2.2
5766,642,0,Europe,Digital,Supply Chain,Meets,Male,37,5,10,32,3.09,3.63,2.86,0.0853,,2.7,2.8,4.5
5767,906,0,Asia Pacific,Finance,Supply Chain,Meets,Male,39,8,10,16,3.95,2.96,2.49,0.0331,,4.1,3.9,2.7
5768,731,0,Europe,HR,IT & Digital,Meets,Male,37,25,8,14,4.23,3.55,2.15,0.0383,2026-04-26,,,
