id,team_id,treatment,region,organization,job_family,performance_rating,gender,age,tenure_months,num_direct_reports,tot_span_of_control,baseline_manager_efficacy,baseline_workload,baseline_stay_intention,propensity_score,exit_date,manager_efficacy_index,workload_index_mgr,stay_intention_index_mgr
5137,375,0,Latin America,Manufacturing,Marketing,Meets,Male,35,20,11,12,3.52,2.84,2.44,0.0348,,2.9,2.0,2.7
5138,677,0,North America,Digital,Finance & Accounting,Far Exceeds,Male,37,8,11,25,4.15,3.68,2.57,0.2363,,3.7,4.0,3.4
5139,631,0,Latin America,Digital,IT & Digital,Meets,Male,41,15,8,10,1.0,3.81,2.78,0.0853,,3.3,2.5,3.2
5140,184,0,Europe,R&D,Supply Chain,Exceeds,Female,42,15,9,14,1.62,2.94,3.48,0.1648,,3.4,3.2,4.2
5141,560,0,North America,Digital,Market Access,Meets,Male,41,9,9,17,4.07,1.43,2.43,0.0853,,5.0,3.8,2.9
5142,612,0,Europe,Digital,Sales,Meets,Female,34,9,5,18,2.93,3.47,2.42,0.0853,,3.6,3.4,2.7
5143,652,0,North America,Digital,Quality Assurance,Meets,Male,38,13,9,15,3.98,3.39,3.48,0.0853,2026-03-15,,,
5144,311,0,Europe,Commercial,Marketing,Meets,Female,33,2,6,18,2.11,2.41,1.44,0.0422,,3.3,1.5,2.5
5145,115,0,Latin America,R&D,Sales,Below,Male,43,16,12,12,3.24,2.06,3.14,0.0,,4.1,4.0,1.4
5146,369,0,Latin America,Manufacturing,Medical Affairs,Meets,Female,37,6,10,25,2.16,2.76,2.76,0.0348,,1.7,3.3,2.5
5147,578,0,Europe,Digital,Marketing,Exceeds,Male,41,7,9,15,3.57,2.77,2.61,0.1452,,3.6,5.0,3.6
5148,963,0,North America,Finance,Marketing,Meets,Female,35,16,5,14,2.98,3.04,1.85,0.0331,,2.2,1.8,2.4
5149,318,0,Asia Pacific,Commercial,Marketing,Exceeds,Male,39,10,8,16,1.99,2.97,2.32,0.0743,,2.4,3.1,1.3
5150,597,0,Latin America,Digital,Clinical Operations,Meets,Female,37,13,7,20,3.76,2.96,3.17,0.0853,,4.3,3.3,3.8
5151,245,0,Latin America,Commercial,Marketing,Meets,Male,31,26,9,19,3.73,1.0,2.71,0.0422,,2.8,2.8,1.0
5152,14,0,Asia Pacific,R&D,Clinical Operations,Meets,Male,45,22,9,10,3.02,3.96,3.58,0.0977,,4.8,3.1,2.3
5153,1062,0,Europe,Finance,Sales,Below,Male,42,12,6,17,2.81,2.0,3.5,0.0,,3.1,1.6,3.0
5154,939,0,North America,Finance,Supply Chain,Below,Female,30,14,9,13,4.07,2.53,1.52,0.0,2026-02-01,,,
5155,1022,0,Europe,Finance,Clinical Operations,Meets,Male,33,18,9,16,3.57,1.85,1.0,0.0331,,3.9,2.4,1.6
5156,598,0,Middle East & Africa,Digital,Finance & Accounting,Far Below,Female,34,6,9,21,3.25,5.0,2.84,0.0,,4.1,5.0,2.2
5157,336,0,Latin America,Commercial,Clinical Operations,Below,Non-Binary/Other,46,27,12,15,2.24,3.29,2.37,0.0,,3.3,3.7,2.4
5158,1014,0,Middle East & Africa,Finance,Finance & Accounting,Below,Male,43,13,11,29,4.95,2.77,2.47,0.0,,5.0,3.2,1.0
5159,774,0,Latin America,HR,Finance & Accounting,Far Below,Non-Binary/Other,39,6,12,19,3.22,1.85,2.68,0.0,,2.8,2.7,1.5
5160,743,0,Latin America,HR,Communications,Below,Male,29,16,12,17,4.7,3.44,1.91,0.0,,4.1,4.1,2.2
5161,270,0,Middle East & Africa,Commercial,Marketing,Meets,Female,41,1,5,16,2.79,2.83,2.9,0.0422,,3.5,4.2,4.6
5162,679,0,Middle East & Africa,Digital,Communications,Exceeds,Non-Binary/Other,39,24,11,20,2.94,3.06,2.99,0.1452,,3.0,2.6,3.0
5163,623,0,Europe,Digital,Supply Chain,Below,Non-Binary/Other,36,12,9,30,2.83,3.97,2.18,0.0,,3.5,3.8,3.9
5164,23,0,Middle East & Africa,R&D,Marketing,Below,Male,46,16,9,24,3.43,1.52,2.98,0.0,,3.4,1.7,3.2
5165,161,0,Europe,R&D,Sales,Meets,Female,37,21,8,23,3.27,3.73,1.58,0.0977,,3.5,4.2,2.8
5166,1078,0,Europe,Finance,Marketing,Far Below,Male,45,8,8,11,3.86,1.91,2.38,0.0,,3.4,2.8,2.0
5167,392,0,Europe,Manufacturing,Finance & Accounting,Meets,Male,36,16,5,18,3.1,3.71,2.36,0.0348,2026-03-23,,,
5168,74,0,Latin America,R&D,Legal & Compliance,Below,Male,33,8,8,13,3.6,3.43,4.09,0.0,,3.6,3.4,4.4
5169,572,1,Latin America,Digital,Data Science,Meets,Male,31,13,5,20,3.74,1.0,2.95,0.0853,,4.7,1.0,4.3
5170,496,0,Middle East & Africa,Manufacturing,Pharmacovigilance,Below,Female,38,14,5,9,2.05,3.06,3.8,0.0,,2.7,2.2,3.0
5171,178,0,Latin America,R&D,Communications,Meets,Male,38,11,7,13,2.35,2.11,2.73,0.0977,,3.5,2.8,1.2
5172,306,0,Middle East & Africa,Commercial,Sales,Meets,Non-Binary/Other,32,4,10,37,2.23,4.04,2.07,0.0422,,2.8,4.9,3.0
5173,748,0,Latin America,HR,Regulatory Affairs,Below,Female,33,7,9,20,3.86,3.23,2.56,0.0,,4.5,4.1,4.1
5174,165,1,North America,R&D,Legal & Compliance,Far Exceeds,Female,45,18,8,27,4.25,1.9,1.8,0.2644,,5.0,2.7,1.9
5175,21,0,North America,R&D,Legal & Compliance,Meets,Female,42,7,11,27,2.88,2.52,2.51,0.0977,,2.9,1.5,2.4
5176,240,0,Middle East & Africa,Commercial,IT & Digital,Exceeds,Female,49,14,11,49,3.77,4.23,4.02,0.0743,,4.6,2.9,3.2
5177,663,0,Latin America,Digital,Market Access,Below,Male,28,18,9,20,2.89,2.69,3.35,0.0,2026-08-10,2.6,3.0,2.2
5178,966,0,Latin America,Finance,Market Access,Below,Female,48,7,5,10,3.85,2.2,3.33,0.0,,2.8,3.7,1.4
5179,214,0,Europe,Commercial,Supply Chain,Meets,Male,33,31,10,15,5.0,4.43,3.49,0.0422,,4.3,5.0,4.8
5180,1049,0,Asia Pacific,Finance,Data Science,Below,Male,30,17,5,11,4.62,3.25,2.61,0.0,2026-02-09,,,
5181,163,0,Middle East & Africa,R&D,Clinical Operations,Exceeds,Male,40,8,8,23,4.44,2.92,2.68,0.1648,,2.5,3.0,2.2
5182,688,0,Asia Pacific,Digital,Data Science,Meets,Female,27,14,11,14,4.82,2.16,2.59,0.0853,2026-06-20,,,
5183,437,0,Asia Pacific,Manufacturing,Pharmacovigilance,Meets,Male,44,5,5,8,3.74,1.96,3.47,0.0348,,4.7,1.3,2.5
5184,126,0,Middle East & Africa,R&D,Sales,Below,Male,39,19,9,25,4.25,4.11,2.5,0.0,2026-08-06,4.5,2.1,3.2
5185,207,0,Latin America,Commercial,Supply Chain,Meets,Male,34,3,11,12,2.86,2.4,1.67,0.0422,,2.4,2.7,2.4
5186,529,0,Middle East & Africa,Manufacturing,Data Science,Meets,Male,44,13,9,34,3.91,2.61,2.17,0.0348,2026-02-18,,,
5187,828,0,Asia Pacific,HR,Medical Affairs,Meets,Female,37,8,7,12,2.5,3.48,5.0,0.0383,,3.4,4.4,3.0
5188,455,0,Latin America,Manufacturing,Clinical Operations,Meets,Female,38,6,9,20,4.61,3.98,3.68,0.0348,,5.0,4.6,3.3
5189,229,0,North America,Commercial,Data Science,Exceeds,Non-Binary/Other,42,23,12,17,2.53,2.75,2.13,0.0743,2026-10-12,3.2,3.1,3.1
5190,459,0,Middle East & Africa,Manufacturing,Supply Chain,Far Exceeds,Male,34,8,9,19,3.22,2.19,1.0,0.1069,,2.7,2.3,2.7
5191,270,0,Middle East & Africa,Commercial,Medical Affairs,Exceeds,Male,32,5,7,9,2.97,1.43,3.22,0.0743,,2.9,2.1,2.6
5192,98,0,Latin America,R&D,Communications,Meets,Male,37,13,10,16,3.37,4.94,3.43,0.0977,,4.0,3.7,3.3
5193,575,0,North America,Digital,Regulatory Affairs,Meets,Female,30,10,11,26,3.73,3.74,4.03,0.0853,2026-02-08,,,
5194,888,0,North America,HR,Legal & Compliance,Below,Male,35,15,5,10,1.9,3.64,2.77,0.0,,2.8,3.6,2.2
5195,595,0,Latin America,Digital,Sales,Exceeds,Male,32,7,9,19,3.3,1.35,2.44,0.1452,,3.5,2.8,2.3
5196,656,1,Europe,Digital,Communications,Far Exceeds,Male,36,7,7,19,4.42,2.57,3.61,0.2363,,3.1,3.2,3.4
5197,608,0,Middle East & Africa,Digital,Sales,Far Below,Male,33,10,10,22,3.27,3.24,3.46,0.0,,2.5,2.8,4.1
5198,206,0,Middle East & Africa,Commercial,Communications,Meets,Male,36,7,12,25,3.95,2.58,3.56,0.0422,2026-10-29,3.5,4.5,3.6
5199,282,0,Asia Pacific,Commercial,Regulatory Affairs,Exceeds,Female,44,11,5,14,1.68,2.13,1.46,0.0743,2026-01-30,,,
5200,764,0,Latin America,HR,Communications,Below,Female,34,3,8,12,2.49,1.83,3.99,0.0,,3.5,1.0,3.3
5201,325,0,Asia Pacific,Commercial,Communications,Below,Male,40,21,5,11,4.71,3.01,2.93,0.0,,4.7,5.0,3.7
5202,932,1,Asia Pacific,Finance,Human Resources,Far Exceeds,Male,27,9,6,11,2.65,2.68,2.61,0.1022,2026-12-18,2.4,4.1,2.0
5203,291,0,North America,Commercial,Marketing,Exceeds,Male,36,5,6,14,2.89,2.6,2.22,0.0743,,3.4,5.0,1.0
5204,327,0,Middle East & Africa,Commercial,Market Access,Exceeds,Female,33,16,5,33,3.09,2.51,3.96,0.0743,,3.0,4.3,3.6
5205,198,0,Asia Pacific,Commercial,Medical Affairs,Below,Female,38,7,12,12,2.98,3.34,1.4,0.0,,3.6,5.0,3.1
5206,43,0,North America,R&D,Legal & Compliance,Meets,Female,35,8,8,15,1.0,1.63,1.0,0.0977,,2.1,2.2,2.4
5207,862,0,Latin America,HR,Clinical Operations,Meets,Male,43,15,7,14,3.94,3.84,1.3,0.0383,,4.9,3.0,3.4
5208,971,0,Asia Pacific,Finance,Data Science,Meets,Female,36,13,11,16,3.66,1.91,3.82,0.0331,,2.8,2.3,3.6
5209,274,0,Middle East & Africa,Commercial,Legal & Compliance,Meets,Non-Binary/Other,45,26,8,18,4.04,3.54,2.27,0.0422,2026-02-20,,,
5210,753,0,Asia Pacific,HR,Pharmacovigilance,Exceeds,Female,25,18,5,8,3.54,1.0,1.0,0.0677,2026-11-01,4.4,1.7,1.6
5211,415,0,Latin America,Manufacturing,Market Access,Exceeds,Male,38,23,8,27,2.77,3.13,2.29,0.0616,,3.3,2.2,2.4
5212,119,0,Asia Pacific,R&D,Supply Chain,Meets,Female,39,3,8,16,3.63,2.66,3.85,0.0977,,2.3,2.8,3.7
5213,205,0,Middle East & Africa,Commercial,Finance & Accounting,Below,Female,32,12,8,22,2.77,3.92,1.5,0.0,2026-01-03,,,
5214,999,0,North America,Finance,Marketing,Below,Male,38,7,8,34,3.66,2.52,2.88,0.0,,3.5,1.7,2.3
5215,69,0,Middle East & Africa,R&D,Legal & Compliance,Meets,Male,41,18,7,14,4.27,3.48,1.79,0.0977,,2.7,4.6,3.3
5216,916,0,North America,Finance,Clinical Operations,Below,Female,45,16,6,17,4.14,3.05,4.65,0.0,,3.6,3.1,2.0
5217,141,0,Europe,R&D,Pharmacovigilance,Meets,Female,36,27,10,30,3.08,2.24,2.11,0.0977,,2.2,2.3,1.3
5218,400,0,Middle East & Africa,Manufacturing,Finance & Accounting,Meets,Non-Binary/Other,35,9,12,20,2.18,2.36,1.31,0.0348,2026-07-21,1.8,2.6,1.0
5219,864,0,Middle East & Africa,HR,Pharmacovigilance,Exceeds,Male,34,28,11,15,3.56,2.84,2.84,0.0677,,3.6,1.4,1.0
5220,39,0,Latin America,R&D,Clinical Operations,Meets,Female,38,5,10,11,3.37,4.07,2.3,0.0977,2026-02-09,,,
5221,627,0,Asia Pacific,Digital,Legal & Compliance,Meets,Male,32,10,8,14,2.74,3.44,1.94,0.0853,,3.6,3.0,1.6
5222,473,0,North America,Manufacturing,Finance & Accounting,Meets,Non-Binary/Other,43,6,5,16,4.23,2.36,3.33,0.0348,,4.2,1.9,3.5
5223,546,0,North America,Digital,Finance & Accounting,Meets,Male,28,5,9,13,3.47,3.04,2.65,0.0853,,3.7,3.4,3.6
5224,396,0,Latin America,Manufacturing,Communications,Far Exceeds,Male,38,11,7,16,3.92,1.69,2.06,0.1069,,4.5,3.3,3.6
5225,644,0,Latin America,Digital,Marketing,Meets,Male,30,25,8,13,1.22,2.36,1.95,0.0853,,2.2,2.9,2.3
5226,646,1,Asia Pacific,Digital,Supply Chain,Exceeds,Female,38,17,5,27,1.36,3.0,1.73,0.1452,,2.9,3.7,2.9
5227,1004,0,Asia Pacific,Finance,Regulatory Affairs,Meets,Male,43,8,6,11,3.85,1.87,2.65,0.0331,,3.8,1.5,2.8
5228,16,0,Middle East & Africa,R&D,Market Access,Meets,Female,39,10,11,22,3.87,2.64,2.47,0.0977,,4.8,2.8,2.6
5229,136,0,Europe,R&D,Quality Assurance,Meets,Female,34,2,11,16,2.52,4.37,2.21,0.0977,,2.7,2.6,2.0
5230,498,0,Asia Pacific,Manufacturing,Quality Assurance,Far Exceeds,Male,42,17,8,15,4.27,2.21,2.47,0.1069,2026-05-09,,,
5231,779,0,Latin America,HR,Marketing,Meets,Male,25,4,11,30,4.31,4.11,1.6,0.0383,,3.8,3.8,3.5
5232,1045,0,Asia Pacific,Finance,Pharmacovigilance,Below,Male,38,17,5,20,3.22,2.14,2.9,0.0,,3.7,2.3,3.0
5233,106,0,North America,R&D,Data Science,Meets,Male,33,7,5,10,4.05,1.2,1.78,0.0977,,4.4,4.0,3.6
5234,31,0,Europe,R&D,Regulatory Affairs,Meets,Female,41,20,11,15,3.94,3.52,5.0,0.0977,,4.2,3.2,5.0
5235,908,1,Middle East & Africa,Finance,Regulatory Affairs,Meets,Female,25,9,12,26,4.29,1.28,2.49,0.0331,,4.6,2.8,2.9
5236,321,0,North America,Commercial,Marketing,Far Exceeds,Male,35,1,7,16,3.46,3.1,2.42,0.1275,,3.6,4.4,3.4
5237,926,0,North America,Finance,Supply Chain,Exceeds,Female,34,15,7,15,3.7,2.27,3.43,0.0588,2026-11-25,3.3,2.1,3.0
5238,172,0,Europe,R&D,Marketing,Meets,Male,43,8,7,8,3.78,4.32,3.22,0.0977,,3.2,4.5,3.5
5239,883,0,Middle East & Africa,HR,Human Resources,Below,Female,33,20,9,15,2.67,3.87,1.08,0.0,,3.0,4.2,1.2
5240,317,0,Latin America,Commercial,Data Science,Meets,Non-Binary/Other,37,6,7,41,2.19,3.53,3.49,0.0422,,2.5,3.7,3.5
5241,583,0,Middle East & Africa,Digital,Sales,Meets,Male,38,4,5,14,2.66,3.11,1.8,0.0853,2026-05-02,,,
5242,1003,0,Asia Pacific,Finance,Quality Assurance,Meets,Female,38,13,10,11,3.99,3.43,2.23,0.0331,,5.0,2.6,1.6
5243,708,0,North America,Digital,Marketing,Meets,Female,38,17,12,26,2.83,4.15,2.03,0.0853,,2.7,4.6,3.0
5244,193,0,Asia Pacific,Commercial,Regulatory Affairs,Meets,Male,38,44,11,17,1.92,1.83,2.51,0.0422,,2.7,3.1,2.9
5245,282,0,Latin America,Commercial,Communications,Below,Female,38,30,11,26,1.2,1.89,3.8,0.0,,3.3,3.3,1.4
5246,319,0,Asia Pacific,Commercial,Supply Chain,Meets,Male,52,6,10,25,3.3,3.11,1.78,0.0422,,3.1,3.0,2.3
5247,528,0,Middle East & Africa,Manufacturing,Quality Assurance,Below,Male,27,23,9,20,4.18,3.06,2.12,0.0,,3.2,2.7,3.4
5248,1079,0,Asia Pacific,Finance,Medical Affairs,Far Below,Female,33,10,6,22,2.67,4.56,2.61,0.0,,2.8,2.9,1.8
5249,824,1,Latin America,HR,IT & Digital,Meets,Female,38,17,12,15,3.18,3.71,3.13,0.0383,,3.7,3.3,3.0
5250,832,0,Latin America,HR,Clinical Operations,Meets,Female,45,13,7,13,2.69,2.13,2.99,0.0383,,3.6,2.4,1.5
5251,543,0,Latin America,Digital,Regulatory Affairs,Meets,Female,44,10,10,21,2.96,2.81,2.64,0.0853,,2.8,2.4,2.1
5252,625,0,Middle East & Africa,Digital,Medical Affairs,Meets,Male,44,17,5,27,2.9,3.13,1.87,0.0853,,2.4,4.5,2.9
5253,544,0,Latin America,Digital,Supply Chain,Far Below,Female,38,5,10,17,2.47,1.26,2.8,0.0,,2.7,3.1,4.1
5254,910,0,North America,Finance,Regulatory Affairs,Meets,Female,45,7,11,18,4.34,2.67,4.68,0.0331,,4.7,4.1,3.1
5255,125,0,Latin America,R&D,Marketing,Meets,Female,34,13,7,12,3.72,2.33,1.97,0.0977,,4.0,2.2,2.0
5256,657,0,Asia Pacific,Digital,Regulatory Affairs,Meets,Female,43,7,10,22,2.29,2.26,3.86,0.0853,2026-01-24,,,
5257,280,0,Asia Pacific,Commercial,IT & Digital,Meets,Female,39,17,7,17,2.75,1.77,2.94,0.0422,,3.5,2.1,2.9
5258,613,0,Asia Pacific,Digital,Supply Chain,Meets,Male,39,8,6,13,3.02,2.76,3.13,0.0853,,2.9,2.6,2.9
5259,197,0,Middle East & Africa,Commercial,Regulatory Affairs,Meets,Male,30,10,6,6,3.35,4.86,2.43,0.0422,,4.0,4.3,2.7
5260,458,0,Asia Pacific,Manufacturing,Data Science,Exceeds,Female,27,10,12,14,3.49,1.64,1.0,0.0616,,4.2,3.1,1.2
5261,51,0,Middle East & Africa,R&D,Pharmacovigilance,Exceeds,Female,36,18,6,18,2.98,2.25,3.46,0.1648,,3.6,2.2,2.7
5262,136,0,Middle East & Africa,R&D,Finance & Accounting,Exceeds,Female,37,14,12,25,3.13,4.05,1.19,0.1648,,3.6,3.5,2.7
5263,1070,0,Latin America,Finance,Communications,Meets,Male,31,9,9,19,3.52,4.14,2.86,0.0331,,4.8,2.7,3.6
5264,1026,0,North America,Finance,Medical Affairs,Meets,Male,44,6,7,20,2.87,1.36,1.69,0.0331,,2.4,2.7,2.0
5265,836,0,Latin America,HR,Legal & Compliance,Meets,Male,33,13,9,14,4.38,2.6,3.93,0.0383,,3.7,1.6,3.6
5266,397,0,Latin America,Manufacturing,Sales,Meets,Female,41,7,10,11,4.11,3.36,2.07,0.0348,2026-01-30,,,
5267,906,0,Middle East & Africa,Finance,Pharmacovigilance,Meets,Male,36,6,5,6,3.12,3.32,2.91,0.0331,,2.7,4.0,3.3
5268,295,0,Middle East & Africa,Commercial,Supply Chain,Meets,Female,43,10,12,21,4.3,2.68,1.0,0.0422,2026-03-04,,,
5269,510,0,Asia Pacific,Manufacturing,Quality Assurance,Meets,Non-Binary/Other,31,33,6,16,3.69,4.03,1.36,0.0348,2026-01-02,,,
5270,156,0,Asia Pacific,R&D,Communications,Below,Male,28,12,7,25,3.63,3.63,1.81,0.0,,3.9,3.3,1.0
5271,361,1,Latin America,Commercial,Human Resources,Meets,Male,41,23,9,9,4.53,2.55,2.92,0.0422,2026-10-23,4.5,3.5,3.3
5272,441,0,Europe,Manufacturing,Data Science,Below,Male,43,1,6,11,4.02,1.65,3.49,0.0,,4.8,1.4,1.9
5273,18,0,Europe,R&D,Human Resources,Far Below,Male,40,2,7,24,4.16,4.08,2.36,0.0,,4.7,2.4,4.6
5274,921,0,Asia Pacific,Finance,Human Resources,Exceeds,Male,33,4,11,15,2.28,5.0,1.29,0.0588,,1.5,3.7,2.4
5275,229,0,Europe,Commercial,Medical Affairs,Meets,Female,42,14,12,17,3.24,2.49,2.15,0.0422,,2.5,5.0,3.1
5276,254,0,Asia Pacific,Commercial,Supply Chain,Meets,Female,41,11,7,11,2.67,4.5,2.88,0.0422,,2.4,4.6,2.9
5277,130,0,Middle East & Africa,R&D,Medical Affairs,Meets,Male,31,1,12,23,2.1,3.22,3.56,0.0977,2026-03-03,,,
5278,337,0,Latin America,Commercial,Regulatory Affairs,Meets,Female,41,25,9,18,1.88,3.24,3.36,0.0422,,2.4,2.8,4.3
5279,954,0,North America,Finance,Legal & Compliance,Below,Female,39,8,7,19,3.91,4.88,2.57,0.0,2026-10-25,3.1,4.1,3.5
5280,915,0,Latin America,Finance,Market Access,Meets,Male,39,7,10,32,3.47,4.57,3.75,0.0331,2026-05-21,,,
5281,930,0,Asia Pacific,Finance,Marketing,Exceeds,Female,30,11,11,17,2.06,2.0,3.93,0.0588,,4.2,5.0,5.0
5282,62,0,Asia Pacific,R&D,Pharmacovigilance,Exceeds,Male,43,5,9,20,3.27,3.24,3.36,0.1648,,4.7,3.4,2.2
5283,651,0,Latin America,Digital,Regulatory Affairs,Below,Male,35,10,11,19,2.85,3.85,1.0,0.0,2026-06-04,,,
5284,592,0,Asia Pacific,Digital,Clinical Operations,Meets,Female,34,11,10,12,2.41,2.47,1.0,0.0853,,5.0,3.0,2.5
5285,256,0,Europe,Commercial,Quality Assurance,Exceeds,Male,41,15,8,16,3.91,3.84,1.98,0.0743,,3.7,3.1,3.6
5286,926,0,Europe,Finance,Clinical Operations,Below,Male,37,15,11,14,3.07,1.8,1.38,0.0,,3.6,3.5,2.5
5287,353,0,Asia Pacific,Commercial,Clinical Operations,Below,Male,29,9,5,10,4.09,2.77,4.52,0.0,,4.2,2.4,2.7
5288,146,0,Asia Pacific,R&D,Data Science,Exceeds,Female,47,5,10,18,2.83,4.51,2.88,0.1648,,5.0,4.1,3.0
5289,241,0,Europe,Commercial,Sales,Meets,Male,39,8,11,22,1.32,3.46,1.99,0.0422,,2.7,4.0,2.2
5290,854,0,Asia Pacific,HR,Finance & Accounting,Meets,Female,38,13,7,13,3.37,3.78,3.24,0.0383,,3.1,2.5,3.1
5291,676,0,Asia Pacific,Digital,IT & Digital,Below,Female,38,13,11,18,3.55,3.15,1.08,0.0,2026-03-03,,,
5292,200,0,Latin America,Commercial,Pharmacovigilance,Meets,Male,38,13,8,13,3.16,2.78,3.85,0.0422,2026-01-30,,,
5293,295,0,North America,Commercial,Human Resources,Meets,Male,39,21,7,26,3.5,4.03,4.0,0.0422,,4.7,3.6,3.3
5294,377,0,Europe,Manufacturing,Market Access,Meets,Male,45,6,9,27,2.88,4.8,2.16,0.0348,,2.6,4.6,2.3
5295,361,0,Latin America,Commercial,Regulatory Affairs,Meets,Male,47,7,11,19,3.12,3.89,2.55,0.0422,,3.8,4.2,2.6
5296,855,0,North America,HR,IT & Digital,Meets,Male,36,24,10,13,3.35,2.73,2.12,0.0383,,3.2,2.3,2.7
5297,608,0,Asia Pacific,Digital,IT & Digital,Meets,Male,42,7,12,13,4.03,4.69,3.01,0.0853,,3.5,5.0,3.6
5298,395,0,Asia Pacific,Manufacturing,Clinical Operations,Meets,Male,42,7,6,14,3.13,3.75,2.24,0.0348,,3.4,3.2,2.6
5299,15,0,Latin America,R&D,Clinical Operations,Meets,Male,42,12,11,20,2.62,2.05,2.84,0.0977,,4.2,2.7,2.1
5300,37,0,Asia Pacific,R&D,Quality Assurance,Below,Female,46,10,6,15,2.85,3.12,2.93,0.0,,3.4,3.5,2.9
5301,609,0,Middle East & Africa,Digital,Market Access,Meets,Male,43,10,6,15,3.18,3.14,1.4,0.0853,,2.7,3.7,4.1
5302,20,0,Latin America,R&D,Market Access,Below,Female,41,11,12,29,2.18,3.4,4.38,0.0,,2.3,2.9,2.6
5303,806,1,North America,HR,Market Access,Meets,Male,34,34,5,14,2.48,1.81,3.65,0.0383,2026-07-17,2.8,2.5,4.2
5304,239,0,Latin America,Commercial,Regulatory Affairs,Far Exceeds,Female,40,25,5,15,3.25,2.61,2.56,0.1275,,2.8,3.7,1.8
5305,556,0,Europe,Digital,Finance & Accounting,Meets,Female,32,5,12,19,4.74,3.14,1.73,0.0853,2026-03-13,,,
5306,461,0,Latin America,Manufacturing,Pharmacovigilance,Below,Male,41,15,7,22,3.94,2.33,2.94,0.0,2026-06-21,,,
5307,286,0,Asia Pacific,Commercial,Pharmacovigilance,Meets,Female,40,6,5,19,3.2,2.71,3.92,0.0422,,4.0,4.2,3.3
5308,20,0,Asia Pacific,R&D,Regulatory Affairs,Below,Male,29,5,6,11,2.48,4.52,1.0,0.0,,3.3,3.7,1.1
5309,78,0,Middle East & Africa,R&D,Data Science,Below,Female,35,12,12,17,2.07,2.44,1.97,0.0,,2.6,3.5,3.3
5310,504,0,Middle East & Africa,Manufacturing,Regulatory Affairs,Meets,Female,34,29,10,11,4.21,3.58,2.75,0.0348,,3.4,3.9,3.3
5311,835,0,Middle East & Africa,HR,Marketing,Meets,Male,42,7,12,13,3.97,3.67,4.19,0.0383,,3.7,4.1,4.3
5312,454,0,North America,Manufacturing,Communications,Meets,Female,36,15,5,14,3.78,2.33,2.73,0.0348,,4.1,4.5,2.1
5313,683,0,Middle East & Africa,Digital,Supply Chain,Below,Female,29,14,8,12,3.1,2.56,2.46,0.0,,3.4,1.5,2.7
5314,519,0,North America,Manufacturing,IT & Digital,Meets,Male,41,19,5,18,2.63,3.36,3.01,0.0348,,3.3,2.5,2.1
5315,110,0,Middle East & Africa,R&D,Marketing,Meets,Female,39,17,10,17,2.23,3.55,3.74,0.0977,,1.6,2.4,3.5
5316,719,0,North America,HR,Data Science,Exceeds,Female,39,15,5,7,3.44,2.22,2.85,0.0677,,3.5,1.8,2.6
5317,875,0,Latin America,HR,IT & Digital,Below,Male,31,6,11,34,2.12,3.87,1.99,0.0,2026-10-01,2.6,3.7,2.7
5318,1073,0,Latin America,Finance,Communications,Exceeds,Female,42,16,5,29,3.61,3.86,3.54,0.0588,2026-04-22,,,
5319,386,0,Asia Pacific,Manufacturing,Data Science,Meets,Male,37,11,6,10,3.28,3.16,3.58,0.0348,,3.7,3.4,2.2
5320,684,0,North America,Digital,IT & Digital,Meets,Female,37,14,9,36,3.27,2.51,4.31,0.0853,,2.7,1.3,3.3
5321,80,0,Europe,R&D,Regulatory Affairs,Meets,Male,30,18,7,20,3.23,3.71,2.97,0.0977,,3.7,3.1,4.2
5322,360,0,Asia Pacific,Commercial,Regulatory Affairs,Meets,Female,31,15,10,12,3.38,2.87,2.36,0.0422,,4.0,4.5,2.3
5323,825,0,Latin America,HR,Human Resources,Meets,Female,60,14,12,15,4.36,3.48,2.15,0.0383,,4.8,3.4,3.4
5324,371,0,North America,Manufacturing,IT & Digital,Below,Female,31,14,10,18,3.29,4.54,2.03,0.0,,4.5,4.2,2.9
5325,967,0,Middle East & Africa,Finance,Sales,Exceeds,Non-Binary/Other,25,6,11,11,3.17,3.48,1.5,0.0588,,2.5,4.0,1.9
5326,646,0,Europe,Digital,Human Resources,Below,Male,36,26,12,20,3.35,2.42,2.93,0.0,,4.4,2.7,3.4
5327,634,0,Latin America,Digital,Human Resources,Meets,Male,37,11,8,9,3.0,1.63,4.96,0.0853,,2.2,2.0,4.6
5328,7,0,Asia Pacific,R&D,Quality Assurance,Meets,Female,32,5,7,19,2.29,3.24,5.0,0.0977,,3.7,3.2,3.5
5329,869,0,North America,HR,Marketing,Meets,Male,33,18,9,14,3.75,3.29,1.42,0.0383,2026-11-02,4.4,3.9,1.6
5330,162,0,Europe,R&D,Pharmacovigilance,Exceeds,Male,37,10,7,14,1.67,1.94,3.14,0.1648,2026-02-06,,,
5331,996,0,North America,Finance,Human Resources,Far Exceeds,Female,40,16,12,24,2.99,1.57,2.61,0.1022,,3.6,3.1,3.2
5332,304,0,Middle East & Africa,Commercial,Sales,Far Below,Female,30,13,6,17,2.74,2.95,2.41,0.0,2026-03-11,,,
5333,290,0,Asia Pacific,Commercial,Market Access,Meets,Male,36,5,8,12,2.04,2.32,2.98,0.0422,,4.4,3.2,3.9
5334,219,0,North America,Commercial,Medical Affairs,Exceeds,Female,38,3,10,24,4.25,4.43,4.42,0.0743,,4.0,4.4,2.4
